Sentiment,Text
positive,"I love having On Demand, I'm totally watching Foxy Brown with Pam Grier right now "
positive,@mindgardener your welcome  Thank you for sharing it )
positive,hey everyone i am back from Devon  what have i missed?
positive,Good Morning from Western Pennsylvania! 
positive,@justads  ps: I'm sure Boo will enjoy Atticus's company when he arrives 
positive,OMG... BBQ! NOW 
positive,@officialTila  *dreams*
positive,@DianaWyatt LOL Glad you ok.  Laughing at the thought though 
positive,"@tommcfly I LOVE latte! You look great, by the way "
positive,Helping the &quot;Raiders Booster Club&quot; get thier website up this morning.  Thinking about wearing my Dolphins top today.  
positive,Jill made it out of the water .....  On her own!  On the bike...   
positive,Drinking a tea and learning a little bit civil law cause just to be idle could be really boring 
positive,"@BridalOpulence - Morning, thanks for becoming a fan "
positive,Just left Eldoret and are on our way back 2 Nairobi but we have a quik stop to check out some of the local wildlife  In all over 7k saved!
positive,"Imagine waking up to this for a week  in Sunny Isles Beach, FL http://loopt.us/miUjlA.t"
positive,"@Tarale doing the exact same thing, need to sleep, up early and driving down to Melb in the morning "
positive,Its such a gorgeous day!!  hugs xxx
positive,"@Iwillbot You're so cute  I love you, i tried to learn piano because i was inspired by you, but i gave up  but i now play guitar .Yay "
positive,"@glitteranddoom mneugh, I forgot to take a sleeping bag so I was kind of cold, but the rest of it was funtimess "
positive,is up and at'em gonna vacuum my pool it is no longer green 
positive,@Gniqu wow you are lucky 
positive,"Happy &lt;3 id give up almost everything just 2 talk to him forever, and now that I can I feel calm like everything is how it should be "
positive,"@travelrants When you are done, there's still yard work and vacuuming to be done here before I go.  "
positive,This was one of the best nights of my life.. EVERY Bon Jovi gig ends up one of the best nights of my life.. hehe    http://bit.ly/TQZEP
positive,Hopefully this works... Doing it from my phone. 
positive,@Rosaapril When ou have 3 girls you learn to ignore ALLOT! It's the only way to stay sane 
positive,"Too warm outside to be doing work indoors, doing it all on my trampoline "
positive,"@TimP103 oooh... no i didn't, thanks for telling me about it "
positive,woohoo - anotha vix win  big game against steel on a big occasion  - bring on the ANZAC spirit!
positive,on vacation ! Easter is here ! Woo 
positive,@gaz_j i found youuuuuuu 
positive,is having an actual BBQ 
positive,"@rosevibe well next time then, next time. "
positive,@misscassiek oh and apparently if u download tweetdeck u can use facebook and twitter together. I dunno I'm still learning 
positive,@rubymaree i try  not really lol yer cause twitter is definitely not a waste of time or anything!
positive,"@philipyeoh Yes indeed, that 2.5.1 was sooo yesterday!  "
positive,@markbanaag - I just found it and figured you may find something useful in it.  
positive,"Thanks, keeping very well, I have a couple of projects on the burner. Just need to get this one to the right people first. "
positive,@officialTila.. Hey Gorgeous tila  Can i get an email interview with you for THE TRUSTED BEAUTY GUIDE - Celeb Special? Xxx
positive,"@Grindrod in bed writing a routine for an open mic night. I'll need to visit a voice coach, I think "
positive,@victoriaaa_ wow yay  can i ask why?Xx
positive,"@macmuso around France Italy England Germany and maybe Switzerland (haven't decided yet) for three weeks, at the end of May. "
positive,@xdollie tina! I ? your gloves D: hahaha 
positive,"yea, we're shooting the 10th "
positive,Been invited to a BBQ with some people I barely know... 
positive,"@BauersBitch thanks hun, we need to pick up the pace again, lifes been shit for us all, but the only way is up said the great yazz once "
positive,@THEMrsMiggins my professional style! Rather.. The style of my work 
positive,@ThiaHeartsNick http://twitpic.com/3kygd - Girl that is soo amazing..Congrats that had to be amazing!!!! 
positive,@Hello_123 aliee! its not our fault they choose to make stuff so bloomin addictive! how was your head after la party? 
positive,@optomjill Ha ha ha ha ha ha tweet tweet  Welcome to Twitter world! Smashin!
positive,"Dad's curry is sooo nice  Need to revise Spanish for Tuesday, but i cant be bothered at the moment"
positive,"I've made an eye  with my tablet, iWatch: http://tinyurl.com/cawgpu"
positive,@ubringmejoi lol!  yes!  thanks again. 
positive,@rushiv Shastri just said &quot;six&quot;  #ipl
positive,Someone somewhere liked Lazer Beamz http://tinyurl.com/asgg8positive 
positive,This April 25th is a very important date. take a look at our promo on it. 
positive,@twookclub just finished the twilight book for the second time now  I will never get tired of them
positive,what a beautiful day in East Kilbride today 
positive,"Chilling out, watching a movie, drinking Tea, eating a chicken salad sammich "
positive,hangover clearing 
positive,getting ready/ airport/ jamaica 
positive,@MrShaunSheep maybe taking a nap in a nice green meadow would be nice after pizza? Or eating ice cream for dessert? 
positive,"@anthonylambert yes, will do "
positive,im in the garden  i like wirelesssss
positive,@andymcintyre05  proud of you  flowers yes huggles yes kiss yes.
positive,Is contemplating sleep. But will probably just watch a movie. 
positive,@libertygrrrl Am in Tasmania. Way down the bottom. Next step south would be Antarctica 
positive,@andyt5303 my german exchange partner from year 8 played handball  lmao
positive,Just Came Back From Chix-Chox =] Gabby Had a little accident  SoggyBottom! Harry to Blame..
positive,did you want to know that? 
positive,"Hello, i just got twitter "
positive,@kristwhy Love that movie  couchie was even crying haha
positive,"@fritzymom Signing up onto Twitter...gettin ready to start the day don,t  know how to use this yet, but i,ll try  "
positive,"@cristy17 that's easy (to be ballin') u just need some focus.  can't help with the taller part. Oh wait, what's your biggest pair of heels"
positive,Still trying to get use to the taste of oatmeal!!! Yuck! My trainer would be so proud!    Its worth it for a bangin body!
positive,Have just got twitter  Add us x
positive,Listening to: Heart of Gold-Neil Young on Grooveshark on Repeat  ( http://tinyurl.com/3za9vp )
positive,@James_Waters i was a good girl 
positive,rove was funny.... did you know that apparently snakes type into google-- how dangerous is arj barker? haha. 
positive,"bad, bad mood :/ therefore i'm going to watch juno "
positive,"today i'm divorcing wordpress, without really giving it a proper go.  tomorrow, i begin anew and shack up with joomla! you're all invited "
positive,wake up your a drama queen (8) FTSK 
positive,"@Rowdyeh Eating chocolate's the first, right "
positive,@P0150N0U5F15H Because I am L 
positive,yeay craigslist! A guy is on his way over to fix clutch. a car repair @ 5:30 sunday morning 
positive,TX trip over.... Now for the extended vacation 
positive,@jasonbuck Any time. 
positive,"@obockstal  Thanks, Olivier! &lt;3"
positive,@PiSh_PoShiN guaranteed to sleep well. Nighty night to you miss  have a good slizzle bizzle
positive,@Minervity Congrats on the 100/100 grade on http://twitter.grader.com ! 
positive,"@L0wey hey, you can follow this link  http://tinyurl.com/cb55dv"
positive,good morning twittersphere!!! outside is overcast and rainy here in Barbados but i can smell its gonna be a great day 
positive,Ichat dates r fun  gnight xooo
positive,Mornin'...Gettin ready for @wavechurch Can't Wait 
positive,@shyamnaren : will be updating often 
positive,@ethanonly #asotpositive00 yes.. how do you figure hahah. been on every day for asot! woke up at 7am now thats an effort believe you me 
positive,@TraceyHewins lol if you dont ask you never find out 
positive,@dalmainelee8701 take care my dear! 
positive,@JeremyArnold dang right. WOW.  amazing shots! I love all of them but the ones in their KU shirts 
positive,going to church 
positive,"resting up for a big day of working out, writing &amp; cooking tomorrow. nighty night "
positive,@piccic they never have chicken feet at Ming Court! Got my shiu mai tho 
positive,"@MaryHogan2 Thanks, but it is early.. I don't get it... bad bio pic? "
positive,@hollieleanne im just like mary poppins. practically perfect in every way  my mum only ever speaks the truth. and shes says im perfect
positive,Just wrote a first chapter that I'm quite chuffed with 
positive,@campfiresteve I look forward to seeing the replies to that one 
positive,@icy_sun thanks Dylan 
positive,"@kikimarie593 sleep tight, sara  when you go to tv.com, pls check out my blog."
positive,Hope the fix for my laptop works until quad-core Mbp's arrive. 
positive,@PoynterPerve by some chance yes I am a McNutter... as some people put it. 
positive,"@jehsface BND in houston was cancelled so they played in a park, look at @alexalltimelow's tweets for other info  &lt;3"
positive,@yoyoplaboom Bah aprE½s mon brunch why not 
positive,@Talkmaster Hi Neal. Can u name 1 thing Obama has done right? Just one and I'll b happy. U really miss &quot;W&quot; don't you... 
positive,thinking of getting a toy breed pup/dog! 
positive,@addiiee Addieeee  heyyy . what's up?
positive,"@indiaknight House in Devon.  Narnia prog also good.  I disagree with AA Gill's opinion of Allsopp &amp; CS Lewis, but his review was funny "
positive,I love my city  http://twitpic.com/3lbbt
positive,@Jenniferogrady I've just managed to get the false nails off!  Great to meet you yesterday
positive,Working on website for album launch 
positive,"Grass cut, trellis put up, digging in progress but I'm not involved in that at the moment "
positive,is watching the F1 she recorded this morning but has to go and hang out the other washing. Boo!! Although loving the Sky+ HD 
positive,"Anyway sarah prout we all wish you the best of luck, and hope you have fun in the process.  Cheers "
positive,@ellemartens i would love to see some of your writings  i think you're a great writer for what i can judge!
positive,@CotterHUE nice activity and one of the reasons I love living in Korea. visit to normal doctor usually runs me less than $5 
positive,"@fragments77 I was just looking for someone's tweet about wallpapers and this is just what I was looking for, thanks! "
positive,is in El Paso to give a training for work. So glad her sis and niece go to come with 
positive,Just got up. Slept with both Windows open. Quite a refreshing breeze. 
positive,@aussiecynic Only for about 5 minutes. Am most definitely on the home straight now  You still functioning over there?
positive,First book signing yestaerday was incredible!  Had a great turnout!  Thanks to all 
positive,"@RealHughJackman U'll b with my sis in Miami tmorow, Julia P/20th Cen Fox. Ask her t tell u the story of when we saw u at Nobu 2 wks ago "
positive,ahaha MORE presents?!?!?! 
positive,Jeff Hardy Pic Of The Day  http://twitpic.com/3lbcpositive
positive,@KingCho Happy birthday! 
positive,@rubymaree all you ever do is win at life jst to let you know IT GETS OLD! 
positive,@MandyyJirouxx Bye mandyy 
positive,"Finished up my new solo track titled &quot;day 1&quot;. I couldnt be happier with the result, my best track ever  Thanks to all people inspiring me!"
positive,Watching forest gump...again! 
positive,@BarelyVisible that was supposed to be a  but clumsy sideways typing from bed made it not work as well ;-)
positive,@harrygep You might find this useful: http://tinyurl.com/9a7positive55 
positive,"@shonali miracle of god, few people said gud morning n few gud night "
positive,@annamccarthy1 and that's only for your shoes 
positive,"@larryhudson Yep, most recent order was in Oct 08. Bought a 1TB HDD and 2GB Ram for ~$300. Speedy arrival too. "
positive,sleepy but getting moving. going to see visionary from medjugorje 
positive,@ddlovato have fun in europe  i love you
positive,@delicateone Your sad life that you share with all of us! 
positive,recording tomorrow woo im wearing my poker pants woo p p p poker face p p poker face MAMAMAMA oo and follow me 
positive,"@SnarkySabs flexibility, adhd, lifelong learning ... all good stuff "
positive,@amandaadkins What state are you thinking about getting licensed in? Maybe I can help. http://cli.gs/THjmDs Questions? Ask me! 
positive,@saracenic psychopath lover... we're the perfect match 
positive,Breakfast is good  6 days till I get to see the Maine!!!! 
positive,"@clearedtoland Will check out Westjet next time I'm flying Vancouver - Seattle, thanks to @adrienne_j for that tip, looking forward to it "
positive,Cheking the Grand prix results; Webber on the podium = 
positive,"@TraceyHewins no alot worse, you have a fter school DT haha "
positive,I am wiriting my first twitter message now! 
positive,@kchappers i tweeted you! 
positive,Goinngg to Churchhhhhh!  Byyee!
positive,"is a desperate housewife...and if I had to choose, it would be most likely Gabi! "
positive,Just finished baking. Went over to dad's with some of the cinamon-rolls I made. He loved them 
positive,@_mind_the_gap_ These are both true facts....hope you feel better 
positive,back to work but this time in the sun! that makes the whole process so much nicer 
positive,@SarahStewart watching One Bad Apple Live right now  http://twurl.nl/yqxmgy 
positive,@justjennyxo @dawniecahill thankyouuu 
positive,@michaellegge loved the Happiness blog at myspace Michael - I've left a comment for you  can't wait to hear the blog news you mentioned
positive,@TigerMystic im doing fine. thnx.  im a big fan of yoda wisdom
positive,@StudioFairy you're welcome 
positive,"Really getting in2 JavaScript. I feel sorry positive my poor students I'm going to inflict it upon, but I'm sure the pain will pass "
positive,@aardhu welldone  Soon you will become expensive ;-)
positive,@Faceyman Car.  I just have friends with motorcycles.  I'm always the one riding on the back. 
positive,"@rachmurrayX im 1positive, haa, i know all the stuf already babe "
positive,@puffmclover   but it doesnt make me want to read the other BKS  but just my opinion 
positive,OH...MY....GOD!!!!!!!!!!!!!!!!!!! i got my Damier Graphite Renzo LOUIS VUITTON!!! i'm sooo going to die!!!!! thank you MOM!!!!! 
positive,@kittyfung will pray for your refreshment as you find time to hang out with your Heavenly Daddy one on one. 
positive,@DianaWyatt  There are a couple of Gordon Lightfoot songs that they haven't got on Blip.I might sue them lol 
positive,@ddlovato Have fun sleeping xP and tell me how pretty it is in Spain 
positive,"@dylanparry Actually, we have a HP Mini Note 2133, my mistake  It has a Via C-7M CPU"
positive,is off to brunch @ Le Petit Dejeuner 
positive,@mariodaily  mornin girl 
positive,@mutley66 Ha ha ha! I'm now motivated-but there's more Freudian symbolism there than you could shake a stick at 
positive,@StarveTheLight I need new tutu's! Pink and black are my preferred colours! 
positive,@Fuzzy_Logic_  Thomas has quite a few friends then!
positive,"@leonspencer Thx positive the offer to take your pending followers...I lost 12 and gained another 15...cycle of twitter life, yes? "
positive,@trent_reznor Here is a question that did not make the Digg question cut. Do you ever sleep??  
positive,@get2vil that sounds pretty cool ye Sounds expensive thou 
positive,"@megux you should have your own reality tv show, instead of ace of cakes, ace of cards. Each card should be 200$. "
positive,"@debsuvra But we can have our own search engine powered by Google when it grows bigger, right? "
positive,why is 'breakout' stuck in my head?! 
positive,@scribb Rayearth and Sakura Taisen are more familiar to me from watching the anime.  Didn't know the games had gotten English versions!
positive,new blog posts 
positive,@LovelyLuLu goodnight 
positive,@michlr Off to bed before I get too depressed about my age    Good night.
positive,"Now there is a project in my hand , that i'm working on it "
positive,Let's go play online 
positive,@scottrmcgrew thank you i'm sure i will have some 
positive,Remember: nonhuman sentients are people too! 
positive,waiting for holidays 
positive,@reneeruin check ebay 
positive,Good Sunday morning!  Off to church listening to Clay Aiken Grace of God 
positive,"Jus got outta the showerr , gettinn dressed then going to church !. "
positive,@amberellis Dancing and singing to 80s hits? In public? Is there video evidence of that? 
positive,@bedofbrownrice sleeeep well 
positive,@heralynne I love it cause it's so true! 
positive,@TomVMorris you need tweetdeck so you can see columns. Down loaded it then use the magnifying glass &amp; put # in will bring up column 
positive,"@amrithallan yeah.. trying to do that.. deactivated a few, lets see.. "
positive,"@ashsimpsonwentz - wow, that girl is pathetic. too bad you don't give a fuck about her, right? haha, i love yew ashley "
positive,@ddlovato IN WITCH CITY YOU WERE IN GERMANY?????? 
positive,still trying to figure out this new phone 
positive,I'm having a quiet Sunday at home. Cooking roast pork a little later with all the trimmings 
positive,"@stacey_leah Dunno about the weather yet.  I think so, but I will prob be working on the house.  Maybe get away to snap a few photos.  "
positive,@DavidCordisco god im glad to hear that 
positive,"correction - she just got up, so chinese grand prix it is!! "
positive,@LovingM3 Thanks Hunnay !!!...Had a good time..Good people...Good food..Good Liq...Who could ask for more 
positive,chillin and listening to some music 
positive,@ElenaBrowne  its not.. it'll be your birthday it'll be amazing  and it was alright  stayed in tha caravaaaaan xx
positive,"Face is itchy. Going to bed. 5:positive2 AM, screwed for tomorrow morning. We'll see how things play out. Good night, Twitter "
positive,is about to go to her cousin's house for charlie's 1st birthday party 
positive,@jonaskevin hi! just droppin by.  have a nice day!.  xoxo
positive,ice cream positive hot day.....So cool 
positive,"Bbq chicken pizza, cherry coke and spurs on tv= "
positive,getting ready to go back to tafe Music + Great friends + sunny days = Living the good life 
positive,@Shondavoo im so late shonda! lol...well im much better now! thanks to the choc milk 
positive,is ready for a great Sunday 
positive,@thaisenayane hehehehe  Harry Potter is great!!! you view the new trailer??? It's fantastic!!!
positive,Montreal is cooool. you know why ? because there is shopping everywhere you go. I LOVE IT  girl day today.. out in montreal with bianca
positive,watching dexter 
positive,my brothers out washing the patio slab things.i should feel guilty as im not doing anything but what the heck 
positive,GOOD MORNING TWITTER!!!  GOOD MORNING EV1!! 
positive,@balmeras Your welcome.  I'll try!  
positive,@greekdude i thought you are a vegan as ur picture 
positive,good morning every1 
positive,@aholt21 it's nice when intelligent lighting is actually intelligent 
positive,@robbiepositive2601 Good Morning! *hugs* 
positive,"@Damme hmm, major fail boat at win2k8 "
positive,"I got a new fountain pen, and I rather like it "
positive,"@mhenslee Good morning and have a blessed Lord's Day to you and @mrsmhenslee, as well "
positive,@asot Hello to everyone! greetings from Lithuania 
positive,"@web_goddess if you need another person, I wouldn't mind trying. "
positive,More applications gone off...now planning more writing and arty things  #fb
positive,waiting for becci to come round so that we can go take some photooooos 
positive,@flossymonster he is her half brother i think 
positive,twitter on my iPod!!! 
positive,bored  cant stop laughing at the bird .. making my tummy hurt
positive,"@heidimontag hey i love reading your updates  u are living my dream, you are just so gorgeous heidi!!"
positive,@bgbreyes so what happen to ur Jeff? 
positive,"@gandalfar Maybe even a &quot;pierce&quot; function? Twitter's hardcore after all, isn't it? "
positive,@hearingexchange thk u 
positive,@njection I think ppl have realized they can drive the same car for many years w/o damaging themselves socially  - perma zeitgeist change!
positive,@JKissnHug Just mentioned you on TWC 
positive,@burbleon that was pathetic! munshi premchand will turn in his grave 
positive,"guys, who do you think was the best guestmix? I say Schossow  along with Airbase, and Bolier, and W&amp;W  #asotpositive00"
positive,@ddlovato wow! you're in madrid...it's amazing  where are you now?
positive,"@aaronshust oh, I'm sorry. No, that's not glamorous. Suggestion: make a nap a priority today "
positive,@Pogue I remember reading this series as a wee one also. Maybe by the twitterverse's combined geeky power we can make a movie ourselves 
positive,Blog Post Featured On TechNet  http://bit.ly/Q93cE
positive,@Louise_Jameson Good for Becky! did she manage to bounce down them again? 
positive,"@ComedyQueen better admit tho ,,,, and ooooooooo you will win that one mwhahaha  how do i vote? "
positive,had the most fantasticest weekend doing nerdy history stuff with my dad and sister including reading heritage trail highlights out loud 
positive,Flight is delayed 15 minutes. Glad it is Sunday and I am in no hurry at all 
positive,@xoticbeauty I'm curious as to which &quot;shop&quot; you want to talk 
positive,perfect cleaning music  http://spotifylist.com/r/?id=2579
positive,@mobileagile sorry = should have put @coolcatteacher and @sheasmith so you can easily link if you want! 
positive,"my leg is tired, I'm so tired but it paid off when I saw his smile  Wide as ever! Sweeter than sugar!! Surprise  N that is for you! ILY!"
positive,@jonasbrothers hi! just droppin by.  have a nice day!.  xoxo
positive,"@Jo6789 GP was great - perfect timing for us, too. Nice to have the Midlands teams doing so well "
positive,Be my friend  http://www.goodreads.com/lidewij
positive,@giero http://www.macmiep.nl! Great site if you're on mom-level 
positive,cava&amp;twitts.... 
positive,"@mylinedancer Thanks for the follow, we have returned the favor "
positive,@shaunarawrr_x snapppppp  am goind to the woods in a few ;) on my bike =p
positive,"Edinburgh in spring: Sun, freshly cut grass, a venti skinny latte &amp; a view of the castle. My life is complete "
positive,...SEBASTIAN VETTEL &amp; NICO ROSBERG!  ;) &lt;3 these guys are talented and cool! congratulations to them... lol
positive,"According to the crowd and all the cool peeps that thanked me, I totally rocked it  Thanks to everyone who came to party."
positive,knife-wrench!!! i love scrubs 
positive,Twitterers from #Jordan... What are the coolest/trendiest places in #Amman for a drink/bite?  Thanks for your input!
positive,"Eating fruit roll ups  Also, I would enjoy more followers on my tumblr. http://www.softoverratedwords.tumblr.com"
positive,"@Ronjayy Youre getting a dog?  Cool, i wish i could take one too.. I like name Bella btw :]"
positive,Has just woke up and come straight on here Lol  Got alot to do today before I go back to college tomorrow  xxxxxxx
positive,@ddlovato Heyya im new on twitter i now you might not be the real demi lovato but i dnt mind. i just wanted to say Hi and howwa ya? x 
positive,@tinkugallery thx! there's a few more from that spot coming up over the next couple of days 
positive,@abitmel @sachahaize @OMGShoes2012 congratulations!!! you all stopped following me after the same tweet. 
positive,At my friend's house- shani  fooling around ))
positive,@dlloydthemlmpro Oh yes I struggle with limit but I like it as it keeps me brief (sometimes!) 
positive,@rubymaree do what i want  and you cant hate me  ily you to haha
positive,@TigerMystic im honored. thnx for quoting me. 
positive,Its time to turn over a new leaf on a lot of old habits.....I'm really looking forward to the change. 
positive,Cleaning the house. Going to Trafalgar today to look at more horses. Abby is going with me. Should be fun. 
positive,"@jasonstatham1 be careful when doing stunts, u need 2 b around positive ever "
positive,"Good morning, have a great Sunday! "
positive,"@firehoppr Oh wow, that is terrific! Sweet "
positive,Gardening is fun on a sunny day like this 
positive,"@kleinjinx this is your back? omg, thank god for this sunday "
positive,@zeashanashraf Nice one Zeashan! We have a positive5min radius clause just so everyone's expectations are managed 
positive,@BOBreynolds - hey!  where is south jersey do you live?
positive,"@malkosh Nice, thanks for sharing.. love the Lego one and looking forward to positive01 goodness  I'll shell out some money for it for sure ;)"
positive,"Good afternoon Twitters! Well what a night! Hypno dog, magic show, bbq and vodka redbull. For those who asked we did not eat the rabbit "
positive,Back from Tenby! 
positive,good luck to everyone that's eyeing for that iphone giveaway from http://gothere.sg and tonnes of luck to myself too 
positive,@nick_carter i definitely wanna come 
positive,Thanks for the great suggestions Google -&gt; http://redir.ec/YxeK 
positive,"@Keir3, GT isn't THAT bad  I hope lifeguarding isn't too unbearable!"
positive,@itztrish7 I'm glad I've entertained as opposed to annoyed- hopefully I get this crazy when you're here!! 
positive,"@_shona Ahhhh sorry D: But it becomes pretty obvious after like ten minutes ahaha. Btw, I have the rest of your present here! "
positive,made pizza mushrooms for lunch.....lushious 
positive,@thatfamousguy: congrats! 
positive,got the coolest gloves today they can turn into mittens  and only 2 weeks till i get a web slider =]
positive,@JusticeJohnson I HATE your twitter picture it took me ages to realise its the one with me in the background! 
positive,is back in bournemouth 
positive,ARiiELLE [THE LiiTTLE MERMAiiD ] positive EVER !!!  WANT TO BE ARiiELLE 
positive,Love Garlic? Try Holy Cow! Himalayan Hot Garlic! Introductory Offer 99p in ASDA! www.holycowfc.com 
positive,@runkeeper Thanks 
positive,Retweet!!!! http://blip.fm/~positivekpbe   So funnY  Thanks @iamdiddy    You keep me smiling 
positive,Working on sundays suck!! 
positive,had a longgg day.... just back not long from playing guitar heroes... weeee!!! 
positive,just finished church  and about to go a bike ride with my cousins because it is such a nice day  xo
positive,In love with Coconut Records today...    &lt;3
positive,listening to music. 
positive,hoping the blues do it today after a memorable and emotional week in Liverpool...or at least kick the scum off the pitch 
positive,are getting ready to go to church 
positive,Drempt of him again.. 
positive,mom's gonna shut off the interenet. oh well. we're awake now 
positive,Good morning peoples... glad I woke. Up early enough to go workout... Then something tasty for breakfast 
positive,@nithinkd Come to http://cricketr.com and follow the match and give your expert comments 
positive,Mmmmm my new USPS pull over smells of bonfire 
positive,"@LisaAngeline Thanks for the follow Lisa, You're super hot "
positive,"@Teaslydale I'm sorry! But it's so sunny!!! Granted, I am doing school work. But still! Good luck with your tech! "
positive,Twitter is taking over the world...lol          Glad to be a part of it 
positive,@_Dominic_ n1 dome  sonen tool hat gefehlt!
positive,finally at intramuros 
positive,@sriperinkulam Ahhh....Again the stories beckon me. Pitchumani was awesome...  
positive,"is so excited that there's a hobby lobby in layton, utah!! i can't wait "
positive,is all ready for today  my feet are going to die.lol
positive,watching project runway Season 3. god it's addictive. And Heidi Klum is awesome. 
positive,@amba12 Yep. Communications restored 
positive,just swapped Ray-ban aviators with her bestest friend 
positive,just had chocolate for a birthday eve breakfast.  thanks mike 
positive,Cape Town welcomes the dawn of Winter! 
positive,@#asotpositive00 super8 &amp; tab was soooo gooodd  anyone know the name of this track by the way?
positive,yeah me back from cousins wedding.had a great fun time 
positive,full day of baseball today 
positive,Happy-Sunshiine but tomorrow school but today barbeceu 
positive,Happy Easter to my Orthodox friends!  Spending the day with family...
positive,@serenetan ahh..but he's hardworking  Adrian is ok too lah *Winks* hehe
positive,@christonowens good morning woman!  you upload that song yet??
positive,has 23 more to go 
positive,working on sunday! .. Sr. que cercaa estass!! 
positive,@kevincully Make sure you don't take the fun out of fundamentals. 
positive,#asotpositive00 lets not forget &quot;in and out&quot; sunlounger track. its a make love song... 
positive,"@kate_liane Same here. Well, apart from watching Penelope.. I guess I'll stick to either House or Twilight instead. "
positive,just finished the ironing  suitcase is ready (3) (2positive3)
positive,is listening to Refuge Praise and getting ready to eat some breakfast! 
positive,@hyundaiman Hi stranger!  Haven't chatted at you for a bit. How you feeling?
positive,"The Sun is shining, weather is great! Sitting inside in front of my mac and working for Rotaract...  and I like it! "
positive,The sun's out in West Cork 
positive,@_supernatural_ thanks for making my day 
positive,@KatieBisson cos ive found out that pretending to  be famous is very very fun 
positive,Eating my weight in candy 
positive,Listening to  'Don't trust me'. 
positive,@AMCFARR He!He! We'll wait and see.  Are you wearing your Toffee shirt with pride?
positive,@EmilyBalivet Congrats! From 1 of your 6000. 
positive,Watching Alice Academy season 1 last episode! ow yea! 
positive,@BaileyBeth Hope DCFC was good! Make sure to show me and @LewisForbes the photos if you were able to take any. 
positive,"Or a twitter qwitter, makes more sense  haha"
positive,@pamwiles did y'all get to watch it last night?  He's GREAT!    &quot;It's a Christmas miracle.&quot;  
positive,is going to do some work out in the sun 
positive,"@is_selene: omg, wow!  You don't mind if I follow her too, do you?"
positive,"@mudville100  Ps: I actually did do those pressups, damn near killed me, even doing my minimalist version of same "
positive,@CheesemanDan yes  i need an eye patch and an asian peg leg xD ..i should be a pirate with a power rangers suit
positive,is eating a candy cane  &amp; want's to do something as its a lovely day SUN SUN SUN &lt;3
positive,@thomkane happy birthday 
positive,"doing my college work at last.... lol, listening to Kids In Glass Houses  ."
positive,"BTW, Discipleship Training School went great yesterday! Praise the Lord! Thanks 2 lecturers Steph, Walter, Anaclet, De Beer &amp; Sean. "
positive,@justjonno Yep-brings back memories-but &quot;introduced&quot; years do not correspond to &quot;real people&quot; years. I'm not THAT old! 
positive,@Hekaron Please don't say you watch racing. Please? Don't ruin my mental image of you. 
positive,"@Glinner :O why? don't you find it boring? oh and by the way, is there another season of it crowd soon, love it! "
positive,"its my birthday!!!!!!! finally 19, woohooooo!!! "
positive,Suggested careers for me include journalism. Ha! 
positive,@addiiee   thanks!Still are you on holidays?
positive,"@Caoili omgomg snappppp  am on twitter atm, anddd am going for a bike ride in the woods in a few :O weirdddd"
positive,@jferst try changin the hashed in your urls to %23 
positive,@smallchick thanks  always a week later haha good ol' greeks
positive,@MandyyJirouxx im watching a bunch of miley and mandy episodes  hahah you and miley are the bestttttttt
positive,@lafauxvaisienne i've never heard of it! maybe it's beauvais-only 
positive,@malesejow Your 25th Follower 
positive,"@JimAlger Exactly the kind of answer I expected, you truly are awesome  "
positive,"@apinaud Added to my #netflix list, only at about 160 down "
positive,i love days like this perfect beach weather! And to the beach we go! 
positive,"@Yogi_Gio l3ama! I know this one! Crew!  What a sign !!  In giving, we receive, my dear Yogi "
positive,@Richardkeyte I KNOW 
positive,"@mikasounds finally going to your own home. that's gives you a relax feeling  and too because your 2nd album is ready, how relax is that?"
positive,@Damzyland Hello Damzy! Good to have you on here 
positive,"in the garden, drinking beer, watching becky planting. bliss "
positive,Rise&amp;Shine earlii Twitter Bunnies...On the way to work Once again. This morning is so beautiful so SUNNY ... i love it 
positive,"@PixelScum stomach hurts (spicy chicken wings yesterday), tooo much work... err... sunday ? "
positive,http://twitpic.com/3lbfpositive - @iGrace m not supporting KKR? i totally am.  Just noticed some similarities between my blog logo and MI log ...
positive,@debsurva thanks. Already out.. Tweeting fr0m bike 
positive,slept in @whatafeeling 's last nightt &lt;3     x @jamiemett you're dosy you should have shouted backk!! ;p x
positive,"Eating Special K, Chocolaty Delight, and then I might have a cupcake "
positive,@Anonymousboy03 thanks. :] i have many nike shoes that i like. hope i could buy all of them. 
positive,@notanothersong Twitter - just another way to stalk you! 
positive,@liamsp YOU'RE ALIVE 
positive,@PaulaAbdul feel better Paula! Tuesday night is just around the corner! 
positive,Wondering why Capcom found it necessary to comically increase Zangief's bulk throughout the Street Fighter games 
positive,loves this sunshine and is getting in the mood for holiday with Pete next week 
positive,Putting the Icing on the Cakes 
positive,@ Hazimov http://digg.com/d1nnVZ u will love it 
positive,waiting for helennnnnn. gunna do some jammin! 
positive,"@esmeeworld Tell me about it i was watching Britains got talent last night and wow yes he is amazing, such strong voice  xxxxx"
positive,Hey! Hello there @Veronique  ? http://blip.fm/~positivekvvh
positive,Hanging out with Mars and Dennis in #Brighton. Beautiful sunny day today.  http://tinyurl.com/d3wfjb
positive,"Beautiful day in Edinburgh, the weather is sweet and the sun is shining. "
positive,"@AmyriadfthINGs yeah, that was a first for me too. now i have to do a Van Hasis to make it even. lol. "
